104,108,102	63140232203000
108,102	63140424307000
108,102	63140743024000
102,103	63140770400000
108,102	63140833757000
102,103	63141362521000
104,102	63141536748000
123,102	63141631368000
102,104,105,108,124	63141961398000
102,104,105,108,124	63141965315000
124,102	63141965949000
107,102,103	63142476594000
102,103	63142561078000
99,102	63143706334000
104,102	63143793641000
102,95	63143935420000
105,102	63143936651000
104,102	63143937982000
105,102	63144459467000
99,108,102	63147068417000
108,102	63147402737000
105,102	63147939156000
108,102	63148027140000
102,103	63148784566000
102,103	63149209685000
102,103	63149325261000
102,103	63149325445000
102,103	63149818998000
108,102	63149837415000
107,102	63149908490000
102,103	63150341595000
102,103	63150343711000
108,102	63150361879000
108,102	63150419558000
108,102	63150419610000
108,102	63150437670000
108,102	63150443745000
108,102	63150446488000
108,102	63150446714000
101,102,104,108,123	63150700560000
108,102	63150700901000
108,102	63150701427000
94,102	63150938525000
104,102	63150956177000
106,102,103	63151218095000
123,101,102	63152506081000
102,95	63152752466000
94,102	63152774911000
4,71	63083286960000
26,71	63085709280000
26,14,71	63086309580000
14,71	63086476740000
26,71	63092970060000
26,14,71	63094181640000
26,71	63095547960000
30,71	63097973640000
14,71	63099259260000
26,71	63100971360000
26,71	63100998660000
26,71	63100998900000
14,71	63102873300000
46,71	63104002800000
86,71	63105218940000
30,71	63105293940000
26,71	63105294120000
46,71	63105744060000
86,71	63108921360000
86,71	63109298040000
4,71	63112401420000
89,71	63125125560000
68,4,71	63125302260000
68,71	63125302440000
7,71	63125546580000
89,71	63125561700000
89,71	63125636820000
30,71	63125733900000
30,71	63125741520000
14,71	63125912640000
14,71	63127508537000
14,71	63129357470000
14,71	63129502200000
96,71	63132537855000
26,71	63133068607000
4,71	63133571313000
6,71	63134692122000
50,71	63134693613000
6,71	63134694885000
50,71	63134695384000
50,71	63134696392000
50,71	63134696614000
50,71	63134697281000
50,71	63134697313000
50,71	63134705037000
62,71	63134705616000
62,71	63134765904000
96,71	63134790041000
96,71	63134805479000
73,89,71	63134877391000
4,71	63135306345000
9,4,6,71	63135389729000
96,71	63136432271000
4,71	63136507166000
4,71	63136508143000
5,71	63136527265000
5,71	63136592720000
4,71	63136624313000
4,71	63136978413000
4,71	63137128842000
5,71	63137724777000
5,71	63137842706000
30,71	63138352091000
30,71	63138492882000
4,71	63139034658000
4,71	63139034778000
68,4,71	63139629136000
96,16,71	63139697123000
14,71	63140139875000
14,71	63140921215000
5,71	63141369291000
5,71	63141372511000
4,71	63142476936000
4,5,71	63142728028000
4,5,71	63142734634000
4,71	63142743563000
26,71	63142816825000
96,71	63143939166000
96,71	63143949501000
5,71	63145167190000
67,71	63145772675000
67,71	63145774285000
96,71	63146363068000
96,16,71	63146443347000
16,71	63146445735000
16,71	63147054251000
96,16,71	63147483874000
96,16,71	63147917591000
16,71	63148181120000
96,71	63148689823000
4,71	63148701556000
9,13	63090798480000
9,5	63117828540000
9,6	63119028180000
9,5	63119028300000
9	63125812757000
9	63138947321000
9,13	63139109553000
9,13	63139136775000
61,79	63085712880000
79	63085796460000
65,79	63089409900000
34,79	63101684580000
79	63105117240000
17,79	63105118680000
17,79	63105119040000
34,79	63105903360000
17,79	63105924360000
67,125	63123921420000
89,125	63124354500000
0,125	63124445460000
0,125	63125210100000
72,125	63125650140000
48,125	63126156720000
100,94	63081015960000
100,94	63081127680000
100,28	63081559440000
100,28	63081559920000
100,28	63081560100000
100,28	63082664280000
100,28	63082671060000
100,28	63082779660000
108,100	63083285580000
108,100	63083349960000
100,28	63083375520000
100,94	63083382240000
100,108,28	63083436780000
100,28	63083535780000
100,28	63083811180000
100,28	63084401640000
100,94	63084401940000
100,28	63084412080000
100,28	63084473640000
108,100,95	63084733740000
100,28	63084738300000
100,28	63085024680000
100,94	63085186860000
100,28	63085269600000
100,95	63085275900000
100,28	63085344180000
100,28	63085346100000
100,28	63085608180000
100,95	63085773720000
100,28	63085775040000
108,100	63085865340000
100,28	63085960020000
100,28	63086849340000
100,28	63087169620000
100,108,28,95	63087180540000
108,100,95	63087181140000
108,100,95	63087514260000
108,100	63088111920000
100,28	63088147320000
100	63088320840000
100,28	63088617060000
100,28	63088879740000
108,100,95	63088898100000
100,95	63089514840000
100,28,94	63089603040000
100,28	63089848860000
100,28	63090463440000
100,95	63090519900000
100,94	63090872520000
107,100	63091124400000
100,95	63091136460000
100,28	63091673520000
108,100,95	63091742280000
100,28	63091830420000
100	63091864080000
108,100,95	63091930080000
100,94	63091930620000
100,95	63091931640000
108,100	63092337960000
100,28	63092942460000
100,28	63092974740000
100,94	63093719040000
100,28	63093722340000
100,108,107,28	63093751560000
108,100,95	63094071540000
108,100	63094332720000
100,94	63094355400000
100,94	63094355580000
100,95	63094423080000
100,28	63094434240000
108,100,95	63094755720000
100,28	63095024640000
100,95	63095032260000
100,94	63095034780000
100,28	63095480280000
100,28	63095480400000
100,28	63096662040000
100,28	63096826200000
100,28	63097088040000
108,100	63097099440000
108,100,95	63097105440000
107,100	63097450800000
100,94	63097458300000
107,100	63097699140000
100,28	63097890060000
100,95	63098057400000
100,108,28	63098668320000
108,100,95	63098923140000
100,94	63099073380000
100,28	63099174180000
100,94	63099247620000
100,28	63099524100000
100,28	63099528240000
100,28	63099602940000
108,100	63099603540000
100,94	63100116000000
100,28	63100230420000
100,28	63100371360000
100,28	63100455480000
108,100,95	63100479060000
100,28	63100733100000
100,95	63100742340000
100,28	63101512200000
108,100,102	63101852040000
105,100	63102127260000
100,28	63102794040000
108,100,95	63103238280000
100,95	63103997700000
100,95	63104101740000
100,95	63104101800000
100,28	63104688360000
108,100,102	63105215220000
108,100	63105216600000
100,28	63105559680000
100,28	63105906060000
104,100	63106792860000
100,94	63107641980000
100,28	63108076140000
100,95	63108082440000
100,28	63108604500000
100,94	63108668160000
100,28	63108946080000
100,28	63109213260000
100,28	63109367220000
100	63109367580000
100,28	63110341920000
100,94	63110344740000
32,99,100	63110403720000
100,28	63110421840000
100,28	63110486160000
100,28	63110500200000
100,28	63110949780000
108,100	63111031260000
108,100,95	63111087060000
100,95	63111088380000
108,100,95	63111199200000
100,28	63111342600000
100,102	63111599820000
100,28	63111716100000
100,28	63111719880000
100,28	63111778020000
100,95	63112293180000
100,94	63112555440000
100,28	63112813920000
108,100	63112825260000
32,100	63112900440000
100,28	63112900680000
99,100	63112901880000
100,95	63112923300000
32,100	63112990260000
100,95	63113162580000
100,28	63113176200000
108,100	63113598600000
108,100,95	63113677440000
100,28	63114396780000
100,28,95	63115235340000
100,28	63115427820000
100,28	63115451340000
100,94	63115523880000
100,94	63115589640000
100,28	63115593240000
100,28	63115851120000
100,29	63115861740000
108,100	63116092080000
99,100	63116092800000
100,28	63116094300000
100,28	63116094360000
100,94	63116189580000
100,28	63116386140000
100,28	63116457840000
100,108,28,95	63116547540000
100,28	63116560860000
100,107,108,95	63116721120000
108,100	63116723700000
100,28	63116732280000
100,28	63116782980000
107,100	63116783340000
108,100	63116784960000
100,28	63116789160000
100,94	63117164940000
100,28	63117313200000
100,28	63117423000000
100,28	63117604680000
100,28	63117684120000
100,28	63117684600000
100,94	63117745320000
100,28	63117851880000
100,108,28	63117910500000
100,28	63118606620000
100,20	63119051820000
100,28	63119062800000
106,100	63119492580000
106,100	63119532180000
104,100	63119743140000
100,28	63119754960000
104,100	63119782740000
100,28	63119794560000
108,100	63119839140000
108,100	63119878740000
107,99,100,94	63120067260000
107,99,100,94	63120106860000
100,28	63120810600000
100,28	63120850200000
100,28	63120967740000
100,28	63121007340000
100,95	63121047000000
100,28	63121047240000
100,95	63121086600000
100,28	63121086840000
100,94	63121242720000
100,94	63121282320000
100,28	63121297140000
100,28	63121336740000
100,28	63121365960000
100,28	63121405560000
108,100,95	63121630800000
108,100,95	63121670400000
100,28	63121894080000
100,28	63121930080000
108,100,95	63122000340000
108,100,95	63122036340000
107,103	63116487420000
107,103	63116503920000
28,103	63116572860000
107,103	63116585940000
107,103	63116601180000
107,103	63116678820000
107,103	63116837640000
107,103	63117203220000
107,103	63117361800000
107,103	63117370500000
107,103	63117781680000
107,103	63117883860000
107,99,94,103	63118060680000
107,103	63118385340000
99,103	63118407420000
108,106,103,95	63118572720000
108,106,103,95	63118575960000
107,103	63118586760000
108,103	63136422356000
108,103	63137030741000
108,103	63137281506000
108,103	63137289937000
108,103	63137307633000
108,103	63137368726000
107,103	63137631964000
108,103	63137633794000
107,103	63137650422000
107,103	63137650889000
107,103	63137725009000
107,103	63137727509000
108,103	63137739698000
102,103	63137816123000
107,103	63137818287000
107,103	63137833461000
107,103	63137898243000
107,103	63137911491000
107,103	63137999187000
107,103	63137999293000
107,103	63138074508000
107,103	63138074705000
107,103	63138083409000
107,103	63138235979000
108,103	63138257833000
102,103	63138262616000
107,103	63138266298000
107,103	63138266576000
99,103	63138324444000
104,102,103	63138324477000
107,103	63138351480000
99,100,103,108,94	63138424592000
107,103	63138436534000
100,103	63138857016000
100,103	63138862033000
107,103	63138869489000
107,103	63138932995000
99,100,103,107,108	63138936025000
108,103	63138951411000
107,103	63139101796000
107,103	63139102101000
107,103	63139103336000
99,103	63139104444000
107,103	63139125439000
107,103	63139129144000
107,103	63139129222000
108,103	63139446113000
104,103	63139448052000
108,103	63139457201000
108,103	63139550118000
108,103	63139550443000
108,103	63139550571000
108,103	63139616387000
101,103,104,107,108	63139621750000
101,103	63139622152000
107,103	63139625503000
108,103	63139628618000
107,103	63139644601000
108,103	63139717040000
102,103	63139727125000
108,103	63140052502000
108,103	63140056056000
99,103	63140247675000
107,103	63140421719000
107,103	63140493688000
107,103	63140522815000
107,103	63140523621000
107,103	63140573242000
107,103	63140673310000
107,103	63140741902000
32,107,103	63140747836000
107,103	63140772375000
107,103	63140833380000
99,100,103,107,108,94	63140851695000
107,103	63140940165000
107,103	63140951580000
107,103	63141019007000
108,103	63141354577000
108,103	63141354759000
108,103	63141368012000
107,103	63141443387000
107,103	63141444045000
107,103	63141464029000
108,103	63141533647000
108,103	63141533672000
108,103	63141533872000
108,103	63141534710000
32,103	63141884817000
107,103	63141954337000
108,103	63141954675000
107,103	63141956469000
108,103	63141956748000
107,103	63141957914000
107,103	63141958362000
107,103	63141960083000
107,103	63141962054000
107,103	63141963565000
107,103	63141966881000
107,103	63142041842000
102,103	63142466936000
107,103	63142469204000
107,103	63142472484000
107,103	63142474824000
107,103	63142495227000
107,103	63142495833000
107,103	63142496455000
107,103	63142497339000
107,103	63142498020000
107,103	63142498068000
108,103	63142499687000
108,103	63142499909000
107,103	63142557752000
107,103	63142565595000
107,103	63142568425000
107,103	63142569543000
107,103	63142574775000
107,103	63142576848000
107,103	63142577034000
104,103	63142585029000
104,103	63142592104000
107,103	63142648759000
107,103	63142648800000
107,103	63142652138000
126,127	63080514300000
126,127	63080761500000
43,126	63081627180000
126,127	63081643560000
2,126	63081657780000
2,126	63081975060000
91,126,127	63081976620000
91,126,127	63081976680000
91,126,127	63081976740000
91,126,127	63081976800000
91,126,127	63081976860000
91,126,127	63081976920000
91,126,127	63081976980000
91,126,127	63081977040000
91,126,127	63081977880000
2,126	63081978960000
91,126,127	63081982860000
91,126,127	63081985860000
91,126,127	63081985920000
91,126,127	63081986040000
91,126,127	63081986820000
91,126,127	63081987360000
91,126,127	63081987420000
91,126,127	63081987780000
91,126,127	63081989880000
91,126,127	63081989940000
2,126	63081991440000
91,126	63081993540000
2,126	63082014000000
126,127	63082053660000
91,126,127	63082055100000
91,126,127	63082057500000
126,127	63082072920000
91,126,127	63082084200000
91,126,127	63082146360000
91,126,127	63082151820000
91,126	63082224720000
91,126,127	63082232580000
43,49,121,91,126	63082239360000
126,127	63082243620000
126,127	63082329480000
43,126	63082677480000
126,127	63082750080000
91,126,87	63083374920000
126,127	63083386260000
126,127	63083789040000
126,127	63084083460000
126	63084086940000
126,127	63084234780000
126	63084263700000
126,127	63084387120000
91,126	63084735480000
43,49,121,91,126	63085002420000
126,127	63085017660000
43,126	63086887020000
126,127	63086894100000
43,126	63086897220000
91,126,127	63087497040000
43,126	63087581940000
43,126	63087583920000
91,126,127	63087690360000
2,43,126	63087692880000
114,126	63088012140000
126,127	63088097220000
43,126	63088355100000
43,126	63088355160000
43,126	63088811460000
91,126	63088877760000
91,126	63088966680000
91,126	63088969260000
128,121,126	63089227740000
43,91,126	63089320560000
91,126	63089341680000
43,126	63089564400000
43,126	63089566080000
91,126	63089828820000
91,126,127	63089841660000
114,126	63089841720000
91,126	63089846940000
121,126	63089908380000
91,126,127	63089949000000
114,126	63089949240000
114,91,126,127	63090000240000
43,49,121,91,126	63090096360000
43,49,121,91,126	63090105960000
126	63090429180000
91,126	63090528960000
126,127	63090532320000
126,87	63090721140000
114,126	63091818360000
114,91,126,127	63092244060000
114,91,126,127	63092263740000
126,127	63092330160000
126	63092536860000
114,91,126,127	63092604480000
91,126	63092968920000
126,127	63093107520000
126,127	63093646320000
126,127	63094162800000
126,127	63094237560000
126,127	63094940640000
91,126	63095029020000
62,129,91,126	63097113240000
91,126,127	63097365300000
43,91,126,127	63097454100000
114,91,126,127	63097690320000
114,91,126,127	63097780740000
126	63097781280000
126,127	63097977900000
126,127	63097996200000
114,91,126,127	63098465760000
126	63098656200000
128,121,126	63099502740000
126	63099516660000
49,43,126,127	63099852480000
126,127	63100109580000
114,91,126,127	63100142520000
114,91,126,127	63100366260000
91,126,127	63100383360000
114,91,126,127	63100452000000
91,126,127	63100462800000
126,127	63100477440000
126	63101320860000
126	63101320920000
126,127	63101587800000
114,91,126,127	63102791520000
43,126,91,62,127	63102874800000
126,127	63102899520000
91,126,127	63103158660000
114,91,126,127	63103243800000
114,91,126,127	63103317240000
126	63103327380000
91,126,127	63103332180000
62,126	63103396140000
43,49,121,91,126	63103412340000
91,126	63103478820000
91,126	63103828740000
126,127	63103839360000
128,126	63103935780000
126,127	63103939980000
126,127	63104519040000
126	63104622360000
91,126	63105291240000
91,126	63105301620000
91,126,127	63105561780000
114,91,126,127	63105566940000
91,126,127	63105640500000
90,126	63106251000000
91,126	63106520400000
91,126	63106687080000
126,127	63106687320000
91,126,127	63106791120000
91,126	63106791720000
91,126	63106791900000
91,126	63106871880000
126,127	63107048820000
126,127	63107569140000
90,91,126,127	63107992200000
126,127	63108068040000
49,43,126	63108261300000
43,126	63108834840000
91,126	63108845640000
43,126	63109203120000
128,126	63109536840000
91,126,127	63110320740000
126	63110581920000
126,127	63111109860000
126,127	63111112260000
121,126	63111166260000
126,127	63111258600000
91,126,127	63111625680000
126,127	63111627180000
126	63112231920000
91,126	63112487640000
91,126	63112980240000
91,126	63113509080000
62,126	63113600580000
121,126	63113697360000
126,127	63114707940000
128,126	63114708180000
128,126	63114907620000
121,126	63115413900000
121,126	63116214240000
126	63116630280000
91,126	63116631600000
126,127	63116713320000
43,126	63116721780000
126,127	63116724480000
126,127	63117051960000
126,127	63117061620000
75,126	63117075120000
126,127	63117075240000
91,126	63117242040000
126,127	63118515180000
43,126	63118523520000
121,126	63118596960000
49,75,126	63119914260000
49,126,127	63119917260000
49,126	63119921100000
91,126	63120250560000
126,79	63120436620000
128,126	63120843540000
91,126	63120953700000
91,126	63122065500000
126,127	63122249160000
126,127	63122249820000
43,126	63123351840000
43,126	63123380040000
43,126	63123387840000
43,126	63123416040000
91,126	63123797520000
91,126	63123833520000
91,126	63124077840000
91,126	63124113840000
75,126	63124305660000
75,126	63124341660000
128,126,127	63124483980000
128,126,127	63124491540000
128,126,127	63124519980000
128,126,127	63124527540000
126,127	63125078640000
126,127	63125114640000
50,91,126	63125176620000
75,126	63125191800000
50,91,126	63125212620000
75,126	63125227800000
128,91,126	63127098894000
128,126	63127615084000
75,126	63127688712000
126,87	63139459638000
126,127	63139523809000
49,126	63139786115000
128,126	63140073310000
130,126	63140336890000
26,90,75,126	63140343128000
75,126	63140682189000
75,126	63140833644000
126	63141622291000
43,126	63146381203000
126,127	63146875294000
126	63147927690000
126,127	63148084160000
126,127	63148189598000
66,126	63148195741000
66,126	63148255130000
66,126	63148285783000
126,127	63148601448000
131,126	63148616179000
131,126	63148708945000
126,127	63149311631000
126,127	63149914344000
131,126	63150079515000
131,126	63150080553000
131,126	63150348816000
66,131,126	63150449912000
66,131,126	63150532199000
66,131,126	63150591157000
131,126	63150597063000
131,126	63150597639000
131,126	63150677153000
66,126	63150961264000
126,127	63151107384000
66,126	63151108212000
126,127	63151109061000
131,126	63151117975000
126,127	63151123896000
126,127	63151124182000
131,126	63151130313000
66,126	63151219952000
126,127	63151278677000
66,126	63151305097000
126,127	63151712857000
131,126	63151730394000
126,127	63151798828000
66,126	63151798938000
126	63151800976000
107,126	63151829785000
126	63152233558000
66,126	63152400404000
66,126	63152407190000
66,126	63152488476000
126	63152489344000
66,126	63152498644000
131,126	63152845252000
131,126	63152855831000
131,126	63152859122000
131,126	63152920908000
126	63152930860000
131,126	63152933333000
131,126	63152947665000
131,126	63153009065000
126	63153014398000
126	63153360130000
131,126	63153443212000
126	63153548598000
126	63153548803000
126	63153641276000
126	63153974932000
126	63153980984000
126	63154132515000
126	63154137686000
126	63154156913000
126	63154220471000
126	63154309383000
126	63154567287000
126	63154738934000
126	63154827033000
126	63154847756000
126	63155254888000
131,126	63155258888000
126	63155362946000
126	63155430791000
126	63155433169000
126	63155516804000
126	63155862267000
126	63155877143000
126	63155881858000
126	63155883085000
126	63155948738000
66,126	63156057059000
66,126	63156057174000
126	63156125424000
126	63156147426000
126	63156405807000
126	63156469429000
126	63157938391000
126	63157939535000
126	63159057985000
126	63159425908000
126,95	63159582033000
73,52	63148175816000
113,52	63148180762000
64,60	63096153600000
64,83	63096158040000
64,75,60	63096675840000
64,75,60	63097346280000
64,75	63097868040000
64,60	63100114200000
64,75,60	63102271740000
64,75	63102691920000
64,28	63103237560000
64,60	63105137820000
64,60	63105644220000
64,60	63105843900000
64,75	63105919200000
64,60	63106189320000
64,60	63106270980000
64,63	63106505160000
64,60	63106773540000
64,63	63107026080000
64,63	63107029740000
64,60	63107113080000
64,60	63107113140000
64,60	63107460780000
64,63	63107460900000
64,63	63107461320000
64,63	63107468520000
64,63	63107479200000
64,60	63107542440000
64,63	63107717400000
64,63	63107730480000
64,63	63108065700000
64,60	63108147540000
64,60	63108148380000
64,60	63108152700000
64,60	63108155640000
64,63	63108327480000
64,63	63108343500000
64,63	63108583860000
64,37	63108685920000
64,63	63108758280000
64,63	63108842700000
64,63	63108844740000
64,60	63108848940000
64,63	63109291980000
64,63	63109292040000
64,75	63109300500000
64,60	63109793340000
64,63	63109816260000
64,60	63109816980000
64,60	63109819920000
64,63	63109979040000
64,75,45	63110136540000
64,45	63111086400000
64,60	63111629640000
64,75,45	63111782100000
64,63	63111797700000
64,63	63111955920000
64,63	63112215600000
64,75,45	63112384680000
64,75	63112407720000
64,75	63112410360000
64,60,63	63112820880000
64,63	63112987020000
64,63	63112992420000
64,63	63113017380000
64,75,45	63113599560000
64,63	63114745200000
64,63	63114810300000
64,34	63114972960000
64,63	63115343040000
64,63	63115403520000
64,60,63	63115419240000
64,75	63115492860000
64,60,63	63115506420000
64,63	63115597920000
64,63	63116039700000
64,63	63116114220000
64,63	63116185140000
64,75,60,45	63116185260000
64,63	63116206620000
64,60	63116536860000
64,63	63116715300000
64,60	63117136380000
64,63	63117222360000
64,75	63117250380000
64,60	63117410820000
64,83	63117662820000
64,60,63	63118007460000
64,63	63118340340000
64,63	63118618260000
64,60,63	63118865400000
64,63	63118866000000
64,63	63118880100000
64,5	63119053560000
64,60	63119059320000
64,60	63120688200000
64,75,60,45	63120690780000
64,29	63121634220000
64,60	63121979280000
64,60	63122078220000
64,60	63122159820000
64,63	63122169240000
64,63	63122169480000
64,60	63122753160000
64,60	63123718620000
64,60	63124331700000
64,78	63125537340000
33,34	63140218753000
41,34,19	63141360039000
34,45	63141612389000
33,34	63143683800000
34,19	63144283332000
34,19	63144283367000
36,5	63096169440000
5,7	63096564120000
2,5	63096576240000
0,1,5	63097451340000
5,7	63097454880000
5,6	63098651640000
36,5	63098895780000
5,7	63099020820000
1,5,6,7,9,13	63099021180000
10,5	63101885520000
4,5	63102110640000
2,5	63103150200000
16,5	63103906320000
9,4,5	63104293200000
42,5	63104293560000
1,11,5	63104300640000
1,5	63104300700000
1,11,5	63104301000000
5,7	63104301240000
5,7	63104301420000
5,7	63104301600000
8,5	63104301720000
5,7	63104396700000
5,14	63104598960000
5,14	63104702940000
11,5	63106123080000
1,5,6,8,9,10,11	63106294440000
5,7	63106429320000
1,5	63106722900000
5	63106722960000
1,4,5,6,7,8,9,10,11,13	63107488620000
5,7	63107556780000
5,7	63109137240000
5,7	63109142460000
1,5,6,7,13	63109233360000
4,5	63109808820000
5,7	63111135540000
5,7	63111135960000
5,7	63111136440000
5,7	63111219660000
5,7	63111220080000
1,5	63111653220000
5,13,6	63112428240000
5,8,9,10,11	63113587800000
4,5,7,8,9,10,11	63113722920000
5,7	63114062580000
1,5	63114063960000
1,5	63114111540000
5,6	63114737160000
4,5	63114898020000
5,30	63115250280000
5,6	63115852080000
29,5	63115852260000
1,5	63115885620000
5,6	63115969500000
5,7	63115970580000
10,11,5,7	63115971180000
28,5	63116491860000
9,10,4,5	63116521800000
0,5	63116980140000
28,5	63117065340000
1,5,13,6	63117164820000
1,4,5	63117582360000
5,7	63117791520000
9,5	63117791700000
0,5	63117912060000
5,7	63117994800000
5,7	63118913700000
33,5	63119148060000
41,5	63119222400000
4,5,6,7,9,10,11	63119323920000
64,5	63119423460000
8,10,11,5	63119424000000
11,5	63119512920000
9,4,5	63119513100000
28,5	63119562600000
1,5	63119685900000
5,6	63119686200000
5,14	63119768100000
4,5,6,7,10,11,28	63120079560000
10,11,5	63120155640000
5,7	63120161520000
29,5	63120288480000
1,5	63120288720000
11,5	63120289260000
9,5	63120289560000
1,4,5,6,7,9,10,11	63120289980000
8,5	63120290160000
11,5	63120721080000
10,11,5	63120983760000
5,13	63121330980000
9,5	63121331460000
5,30	63121499520000
1,4,5,40,14	63122192100000
5,7	63123316560000
0,5,54	63123872220000
9,5,1	63124005120000
5,6,8,10,11,13,28	63124005600000
0,5,54	63124005780000
5,7	63124438140000
1,4,5,7,9,10	63124530060000
48,5,30	63124596660000
5,13	63124609800000
5,7	63124700040000
5,30	63137072353000
4,5,6,7,9,11,13,15,61,30,63	63137135418000
4,5,6,7,9,11,13,15,61,30,63	63137284697000
0,5,54,111	63137284775000
4,5,6,7,9,11,13,15,61,30,63	63137285179000
5,14	63137307282000
5,7	63137379837000
4,5,6,7,9,11,13,15,61,30,63	63137383968000
4,5,15	63137632154000
5,6	63137634632000
5,4,13	63137678825000
4,5,6,9,11,13,15	63137709175000
4,5,6,7,9,11,13,15,61,30,63	63137712489000
5,71	63137724022000
5,63	63137731982000
4,5,6,7,9,11,13,15,61,30,63	63137732290000
5,71	63137732415000
5,71	63137741411000
5,71	63137741570000
4,5,6,7,9,11,13,15,61,30,63	63137744299000
5,7	63137815897000
5,54	63137834143000
5,14	63137887387000
5,14	63138339932000
4,5,6,7,9,11,13,15,61,30,63	63138399712000
4,5,6,7,11,13,15,30,63	63138408412000
5,13	63138415507000
43,5	63138422511000
4,5,6,9,11,13	63138452038000
4,5,6,7,11,13,15,30,63	63138578945000
4,5,6,7,11,13,15,30,63	63138580348000
5,30	63138586307000
4,5,6,7,11,13,15,30,63	63138586875000
5,14	63138838840000
4,5	63138841845000
5,30	63138842912000
4,5,6,7,11,13,15,30,63	63138852720000
4,5,6,7,11,13,15,30,63	63138942251000
5,6	63139005419000
5,30	63139011928000
4,5,6,7,11,13,15,30,63	63139016769000
5,30	63139017419000
4,5,6,7,11,13,15,30,63	63139018823000
5,4,13,15	63139019554000
5,13	63139019746000
50,5	63139032673000
0,5,54	63139449240000
4,5,6,7,11,13,15,30,63	63139471052000
4,5,6,7,11,13,15,30,63	63139477583000
5,14	63139536720000
4,5,6,7,11,13,15,30,63	63139814771000
33,5	63139924451000
33,43,5	63139980232000
4,5,6,7,11,13,15,30,63	63139992098000
4,5,6,7,11,13,15,30,63	63139992743000
4,5,6,9,11,13,15,30,63	63139993017000
33,5,14	63140061287000
5,14	63140139634000
5,30	63140242821000
5,14	63140310390000
75,5	63140310648000
5,63,15	63140418221000
4,5,6,9,11,13,15,30,63	63140667152000
5,30	63140673032000
5,14	63140849123000
4,5	63140913826000
4,5	63141277988000
75,5	63141281811000
5,71	63141372391000
5,71	63141372711000
0,5	63141435790000
75,5	63141436111000
4,5,6,9,11,13,15,30,63	63141448980000
5,14	63141517216000
5,30	63141537611000
5,75,63,15	63141540125000
5,14	63141874932000
4,5,6,9,11,13,15,30,63	63141886070000
75,5	63141889033000
4,5,6,9,11,13,15,63	63141896138000
75,5	63141896939000
11,5	63141897035000
5,63	63141897110000
4,5,6,9,11,13,15,30,63	63141965010000
0,5	63141969400000
75,5	63141972121000
75,5	63141984397000
5,13	63142481296000
5,15	63142481958000
75,5	63142482175000
5,15	63142568875000
5,13	63142576562000
4,5,6,9,11,13,15,30,63	63142655053000
75,5	63142752317000
75,5	63143067671000
40,5	63143416656000
4,5,6,9,11,13,15,30,63	63145150665000
5,30	63145156275000
96,5,71	63145162131000
132	63104699400000
132,125	63104706660000
48,132	63105562260000
132,125	63105811380000
48,132	63106267320000
132,111	63106327620000
132,125	63106440420000
132,125	63106514940000
112,132	63109267440000
112,132	63109269420000
132,125	63110118360000
132,133	63111602880000
132,133	63111604440000
132,133	63111616020000
132,133	63111617100000
132,119	63111626220000
132,125	63111744300000
132,125	63111757740000
132,133	63112317960000
132,133	63112319220000
132,125	63112406820000
132,134	63114316800000
132,133	63114992820000
132,133	63114993240000
132,133	63114994260000
132,133	63115409160000
132,133	63116549400000
132,133	63116551500000
132,133	63116552640000
132,133	63116554500000
132,133	63116641320000
132,133	63117971160000
132,134	63119081520000
112,132	63120132780000
132,135	63121645260000
132,133	63124040580000
97,31	63062136600000
40,97	63065986020000
72,97	63071199960000
120,97	63073873200000
72,97,31	63074799780000
72,97,21,24	63077243100000
72,97	63077744280000
72,97	63079572180000
97,31	63079831080000
24,97	63079910580000
24,97	63080270820000
40,97	63080412240000
24,97	63082923360000
97,31	63082923480000
24,97,31	63082938000000
97,98	63086222160000
72,97	63086304600000
24,97	63086376600000
97,31	63087616020000
97,31	63087678060000
97,98	63088395720000
97,39	63090707640000
97,39	63090785820000
97,31	63091746600000
97,31	63091759920000
97,18	63092340960000
97,31	63092452260000
40,97	63092529780000
24,97	63093637320000
97,31	63094874700000
97,18	63095014200000
97,46	63095030340000
97,31	63095030460000
97,31	63096499140000
97,31	63096655680000
97,31	63098041140000
80,97,14	63099274620000
97,31	63099537000000
97,31	63099598500000
97,31	63100995300000
40,97	63101083320000
97,98	63101338080000
97,31	63101935380000
97,38	63101946480000
97,31	63101947260000
97,18,36,14	63102028440000
97,21	63102029820000
97,31	63102045240000
24,97	63102124140000
24,97	63103141500000
72,97,31	63105046980000
24,97	63105312300000
40,97	63105331380000
24,97	63105564240000
97,18	63105565740000
40,97	63105571920000
72,97	63105588060000
97,14	63105591780000
72,97	63105661680000
97,23	63105663000000
97,18,14	63106277040000
97	63106277460000
24,97	63106954080000
97,18	63106957260000
72,97	63107058480000
97,18	63107661960000
97,18	63107719560000
97,31	63107722560000
97,18,14	63108001500000
97,82,36	63108002280000
97,31	63108003180000
72,97,24,31	63108148860000
72,97,24,31	63108151980000
72,97,24,31	63108167400000
72,97	63108595380000
72,97	63108672780000
72,97	63108854700000
97,21	63108952380000
72,97	63108952500000
80,97	63108952980000
97,36	63109205460000
24,97	63109288200000
97,18	63109297620000
97,98	63109382940000
97,18	63110577420000
72,97	63110579220000
97,98	63111631920000
97,85	63112401360000
97,85	63112588080000
72,97,31	63112848960000
97,18,14	63112930920000
97,18,39	63112933800000
97,31	63113010540000
97,31	63113011140000
